Customer_ID,last_order,first_order,orders,monetary,profit,segment,region,recency_days,recency_weeks,R,F,M,RFM_Score,Segment
877,2024-12-07,2021-01-10,33,52481.93,12501.15,Home Office,West,24,3,4,5,4,454,Champions
878,2024-12-21,2021-02-11,45,116269.46,30640.83,Corporate,South,10,1,5,5,5,555,Champions
879,2024-12-05,2021-03-03,10,18793.1,5204.15,Home Office,East,26,3,4,3,3,433,Potential Loyalists
880,2024-11-27,2022-04-09,8,8087.69,2704.66,Home Office,Central,34,4,3,2,2,322,Hibernating
881,2024-06-03,2021-09-21,5,8379.58,1870.9699999999998,Consumer,South,211,30,2,2,2,222,Lost
882,2024-08-03,2021-11-13,8,20611.579999999998,5277.42,Small Business,South,150,21,2,2,3,223,Lost
883,2024-12-26,2022-04-12,7,10600.13,2025.88,Corporate,West,5,0,5,2,2,522,Promising
884,2024-10-16,2021-02-19,20,30304.98,9619.2,Corporate,Central,76,10,3,4,4,344,Loyal Customers
885,2024-11-01,2021-11-20,4,7666.610000000001,949.46,Consumer,West,60,8,3,2,2,322,Hibernating
886,2024-12-13,2021-01-19,59,132908.61,36027.36,Small Business,Central,18,2,4,5,5,455,Champions
887,2024-08-31,2021-05-09,12,7974.85,1939.22,Consumer,South,122,17,2,3,2,232,Lost
888,2024-12-25,2021-12-09,9,3068.98,875.25,Consumer,South,6,0,5,3,1,531,Potential Loyalists
889,2024-12-19,2021-03-29,30,81308.07,20215.13,Corporate,West,12,1,4,4,5,445,Champions
890,2024-12-19,2021-04-14,4,5789.15,1342.65,Consumer,East,12,1,4,2,2,422,Promising
891,2024-02-28,2021-06-03,4,1211.3400000000001,423.46000000000004,Consumer,Central,307,43,1,2,1,121,Lost
892,2024-10-27,2021-01-17,29,65334.630000000005,13858.67,Corporate,East,65,9,3,4,5,345,Loyal Customers
893,2021-10-13,2021-04-03,2,4435.02,657.36,Consumer,East,1175,167,1,1,2,112,Lost
894,2024-06-09,2022-05-04,2,4233.17,954.16,Small Business,West,205,29,2,1,2,212,Lost
895,2024-11-24,2021-02-13,5,2580.9,971.88,Consumer,Central,37,5,3,2,1,321,Hibernating
896,2024-12-01,2021-06-06,14,27015.28,7220.44,Home Office,East,30,4,3,3,4,334,Promising
897,2024-12-19,2021-01-15,234,564381.96,141807.24,Corporate,East,12,1,4,5,5,455,Champions
898,2024-12-14,2024-12-14,1,2864.16,941.4,Home Office,East,17,2,4,1,1,411,New Customers
899,2024-08-01,2022-07-22,5,9243.32,2633.5,Corporate,South,152,21,2,2,2,222,Lost
900,2024-12-28,2021-02-03,26,68353.89,18192.94,Corporate,Central,3,0,5,4,5,545,Champions
901,2024-12-13,2021-01-08,51,142621.42,27609.22,Small Business,East,18,2,4,5,5,455,Champions
902,2024-11-11,2021-10-01,6,1787.21,576.27,Consumer,East,50,7,3,2,1,321,Hibernating
903,2024-10-30,2021-01-24,5,5464.24,424.87,Consumer,West,62,8,3,2,2,322,Hibernating
904,2024-11-01,2021-06-08,14,15735.949999999999,4025.49,Home Office,West,60,8,3,3,3,333,Promising
905,2024-11-11,2021-06-03,18,25216.83,5629.64,Home Office,Central,50,7,3,4,3,343,Promising
906,2024-05-11,2024-05-11,1,272.88,113.21000000000001,Consumer,West,234,33,2,1,1,211,Lost
907,2024-12-21,2021-02-27,36,76462.95,18391.29,Corporate,South,10,1,5,5,5,555,Champions
908,2024-12-02,2021-03-02,26,48998.03,13154.85,Small Business,West,29,4,4,4,4,444,Champions
909,2024-12-27,2021-01-22,51,62310.93,17478.3,Home Office,Central,4,0,5,5,4,554,Champions
910,2024-12-13,2021-11-15,17,30531.3,6256.09,Small Business,East,18,2,4,4,4,444,Champions
911,2024-06-14,2022-11-07,5,15284.85,3236.46,Corporate,South,200,28,2,2,3,223,Lost
912,2023-10-04,2022-12-05,3,5655.72,1258.36,Home Office,South,454,64,1,1,2,112,Lost
913,2024-05-07,2021-04-20,7,4526.97,815.1800000000001,Consumer,Central,238,34,2,2,2,222,Lost
914,2023-09-23,2022-03-24,5,9186.19,1982.3,Small Business,West,465,66,1,2,2,122,Lost
915,2024-12-31,2021-08-23,5,6209.37,2253.37,Consumer,East,0,0,5,2,2,522,Promising
916,2024-08-03,2021-05-10,9,11163.0,3652.92,Home Office,South,150,21,2,3,2,232,Lost
917,2024-11-18,2021-01-08,15,27680.49,7356.57,Corporate,Central,43,6,3,3,4,334,Promising
918,2024-12-09,2021-02-25,81,232612.66,55900.340000000004,Corporate,East,22,3,4,5,5,455,Champions
919,2024-12-26,2021-01-25,36,45175.43,10489.27,Home Office,West,5,0,5,5,4,554,Champions
921,2024-12-31,2021-03-05,41,80328.37,23295.24,Small Business,South,0,0,5,5,5,555,Champions
922,2024-12-29,2021-01-25,38,112846.45,25359.27,Corporate,Central,2,0,5,5,5,555,Champions
923,2024-05-12,2021-04-14,12,36833.57,6565.59,Corporate,Central,233,33,2,3,4,234,At Risk
924,2023-05-27,2023-05-27,1,4337.68,944.2,Consumer,Central,584,83,1,1,2,112,Lost
925,2024-11-23,2022-01-08,6,16222.91,3428.2000000000003,Corporate,East,38,5,3,2,3,323,Promising
926,2024-12-21,2021-03-06,33,70753.11,18589.54,Corporate,West,10,1,5,5,5,555,Champions
927,2021-08-30,2021-01-27,3,1167.31,446.72,Consumer,East,1219,174,1,1,1,111,Lost
928,2024-12-31,2021-07-15,10,20220.89,3665.23,Consumer,South,0,0,5,3,3,533,Potential Loyalists
929,2024-07-03,2021-07-02,10,9617.36,2351.13,Home Office,West,181,25,2,3,2,232,Lost
930,2024-12-14,2021-01-22,100,161715.96,40262.28,Home Office,West,17,2,4,5,5,455,Champions
931,2022-12-04,2021-10-07,4,4815.78,1324.29,Home Office,East,758,108,1,2,2,122,Lost
932,2024-10-30,2021-03-23,30,37517.27,8388.56,Consumer,East,62,8,3,4,4,344,Loyal Customers
933,2024-12-18,2021-01-08,40,60441.3,13786.05,Consumer,Central,13,1,4,5,4,454,Champions
934,2022-09-11,2021-12-14,4,2565.81,610.6199999999999,Consumer,East,842,120,1,2,1,121,Lost
935,2024-07-25,2021-01-03,6,8171.87,2068.65,Home Office,East,159,22,2,2,2,222,Lost
936,2024-11-06,2022-01-30,10,17433.45,3946.74,Small Business,South,55,7,3,3,3,333,Promising
938,2024-11-23,2021-03-22,27,50358.45,7615.41,Home Office,West,38,5,3,4,4,344,Loyal Customers
940,2024-12-30,2021-01-07,64,71327.02,18004.91,Consumer,South,1,0,5,5,5,555,Champions
941,2022-10-31,2022-10-31,1,1438.52,546.64,Consumer,West,792,113,1,1,1,111,Lost
942,2024-04-16,2021-03-27,6,6561.469999999999,1665.98,Consumer,Central,259,37,2,2,2,222,Lost
943,2024-12-30,2021-01-08,24,39464.94,9626.52,Home Office,South,1,0,5,4,4,544,Champions
944,2024-12-02,2022-02-03,5,15461.73,4016.81,Small Business,Central,29,4,4,2,3,423,Potential Loyalists
945,2024-10-31,2021-09-21,11,14647.460000000001,2994.89,Consumer,West,61,8,3,3,3,333,Promising
946,2024-09-14,2021-02-16,24,69650.31999999999,19382.8,Corporate,Central,108,15,2,4,5,245,Can't Lose
947,2023-11-20,2021-07-01,12,35824.1,10274.15,Home Office,West,407,58,1,3,4,134,At Risk
948,2024-02-03,2024-02-03,1,4163.45,1150.6999999999998,Small Business,West,332,47,1,1,2,112,Lost
949,2024-12-04,2021-03-14,46,146368.37,29574.85,Corporate,West,27,3,4,5,5,455,Champions
950,2023-04-10,2021-05-06,10,21921.4,6507.7,Consumer,West,631,90,1,3,3,133,At Risk
951,2024-11-26,2021-01-03,13,29039.32,7490.57,Corporate,East,35,5,3,3,4,334,Promising
952,2024-12-06,2023-07-28,2,187.23000000000002,86.50999999999999,Consumer,West,25,3,4,1,1,411,New Customers
953,2024-12-23,2021-01-23,19,40007.57,10458.83,Small Business,East,8,1,5,4,4,544,Champions
954,2023-09-09,2022-01-25,3,1571.83,650.67,Consumer,West,479,68,1,1,1,111,Lost
955,2024-10-16,2022-11-15,5,5744.21,1183.68,Home Office,West,76,10,3,2,2,322,Hibernating
956,2024-11-13,2021-03-05,38,41310.12,11111.34,Consumer,South,48,6,3,5,4,354,Loyal Customers
957,2024-12-26,2021-02-16,21,63021.49,12723.039999999999,Corporate,East,5,0,5,4,5,545,Champions
958,2024-05-24,2021-01-12,10,21880.940000000002,5846.86,Small Business,Central,221,31,2,3,3,233,At Risk
959,2024-08-14,2021-02-08,14,29409.739999999998,5872.25,Corporate,West,139,19,2,3,4,234,At Risk
960,2024-12-26,2021-01-06,37,79917.0,19733.12,Corporate,East,5,0,5,5,5,555,Champions
961,2022-08-08,2022-08-08,1,768.71,178.82999999999998,Small Business,East,876,125,1,1,1,111,Lost
962,2024-12-25,2021-04-13,20,45345.17,11891.39,Small Business,East,6,0,5,4,4,544,Champions
964,2024-08-25,2021-04-13,11,29508.46,8255.33,Corporate,West,128,18,2,3,4,234,At Risk
965,2024-12-07,2021-05-12,4,12352.07,2233.9900000000002,Corporate,West,24,3,4,2,3,423,Potential Loyalists
967,2024-09-12,2021-09-04,3,4883.97,2020.54,Consumer,East,110,15,2,1,2,212,Lost
968,2024-12-21,2021-02-17,9,22498.03,6810.27,Consumer,East,10,1,5,3,3,533,Potential Loyalists
969,2022-06-25,2022-06-25,1,650.63,185.13,Small Business,East,920,131,1,1,1,111,Lost
970,2024-10-22,2021-10-26,13,28897.75,6138.4,Small Business,West,70,10,3,3,4,334,Promising
971,2024-12-09,2024-02-10,3,8440.2,2446.5299999999997,Home Office,West,22,3,4,1,2,412,Promising
972,2024-12-29,2021-01-10,84,210250.53,52127.840000000004,Small Business,West,2,0,5,5,5,555,Champions
973,2024-12-23,2021-07-26,36,47135.57,11412.3,Home Office,East,8,1,5,5,4,554,Champions
974,2024-12-12,2024-10-17,2,1096.87,448.32,Home Office,East,19,2,4,1,1,411,New Customers
975,2024-11-10,2021-05-09,11,30435.46,8079.07,Home Office,South,51,7,3,3,4,334,Promising
976,2024-05-22,2021-01-04,17,46070.66,11590.08,Corporate,East,223,31,2,4,4,244,Can't Lose
977,2024-12-21,2021-02-24,87,238872.13999999998,56823.21,Corporate,East,10,1,5,5,5,555,Champions
979,2024-12-20,2021-02-14,30,60716.87,13818.54,Corporate,South,11,1,4,4,4,444,Champions
980,2024-10-17,2021-07-04,24,37194.84,7617.73,Consumer,Central,75,10,3,4,4,344,Loyal Customers
981,2024-06-01,2023-02-24,3,2467.95,871.92,Consumer,Central,213,30,2,1,1,211,Lost
982,2024-11-19,2021-05-18,9,21608.39,5633.89,Corporate,South,42,6,3,3,3,333,Promising
983,2023-05-20,2021-05-22,3,15638.330000000002,2603.06,Corporate,East,591,84,1,1,3,113,Lost
984,2024-05-01,2021-01-21,23,23915.38,5833.650000000001,Consumer,South,244,34,2,4,3,243,At Risk
985,2024-11-28,2021-01-05,26,46271.659999999996,9232.369999999999,Home Office,East,33,4,3,4,4,344,Loyal Customers
986,2024-11-13,2021-03-23,3,7173.75,2262.49,Small Business,Central,48,6,3,1,2,312,Hibernating
987,2024-12-13,2021-11-30,8,18058.6,4633.06,Consumer,West,18,2,4,2,3,423,Potential Loyalists
988,2023-09-24,2021-09-15,6,8631.92,1929.2400000000002,Consumer,West,464,66,1,2,2,122,Lost
991,2023-09-01,2022-07-25,2,9585.630000000001,1687.56,Home Office,South,487,69,1,1,2,112,Lost
992,2024-08-31,2021-03-01,19,12218.34,3384.8900000000003,Consumer,West,122,17,2,4,3,243,At Risk
993,2024-12-20,2021-06-15,11,17857.71,3575.61,Home Office,Central,11,1,4,3,3,433,Potential Loyalists
994,2023-11-28,2021-11-02,4,5302.15,1685.82,Consumer,South,399,57,1,2,2,122,Lost
995,2024-04-29,2021-11-16,6,3500.91,1338.81,Consumer,East,246,35,2,2,1,221,Lost
996,2024-12-30,2021-01-02,130,277443.17,69400.7,Small Business,South,1,0,5,5,5,555,Champions
997,2022-01-09,2021-05-14,2,3852.05,359.46000000000004,Consumer,West,1087,155,1,1,1,111,Lost
998,2024-11-21,2022-03-21,6,5292.38,1636.5,Consumer,Central,40,5,3,2,2,322,Hibernating
999,2024-11-29,2021-06-09,15,32643.93,6852.38,Corporate,East,32,4,3,3,4,334,Promising
1000,2024-11-24,2021-08-13,8,25153.11,4579.32,Corporate,West,37,5,3,2,3,323,Promising
1001,2024-12-26,2021-02-19,54,125589.68,27134.0,Small Business,Central,5,0,5,5,5,555,Champions
1003,2021-07-07,2021-07-07,1,4585.889999999999,825.5899999999999,Consumer,East,1273,181,1,1,2,112,Lost
1004,2024-09-30,2022-09-03,5,11812.97,1436.5200000000002,Consumer,East,92,13,2,2,2,222,Lost
1005,2024-12-27,2021-02-23,51,82501.36,19057.59,Home Office,South,4,0,5,5,5,555,Champions
1006,2024-06-22,2022-02-14,4,2677.7599999999998,892.2,Consumer,East,192,27,2,2,1,221,Lost
1007,2023-07-25,2022-02-20,3,7506.39,1714.93,Small Business,Central,525,75,1,1,2,112,Lost
1008,2024-12-17,2021-02-18,38,35703.25,10127.55,Home Office,South,14,2,4,5,4,454,Champions
1009,2024-12-30,2021-05-03,34,38954.52,10246.65,Consumer,East,1,0,5,5,4,554,Champions
1010,2024-12-24,2021-01-14,51,74990.82,21420.78,Home Office,East,7,1,5,5,5,555,Champions
1011,2022-08-23,2021-03-01,2,3363.06,680.51,Consumer,Central,861,123,1,1,1,111,Lost
1012,2024-12-30,2021-12-05,20,64225.36,15161.61,Corporate,East,1,0,5,4,5,545,Champions
1013,2024-11-07,2021-07-06,26,65024.48,14798.57,Corporate,Central,54,7,3,4,5,345,Loyal Customers
1014,2024-12-30,2021-05-23,27,52256.57,12813.529999999999,Corporate,Central,1,0,5,4,4,544,Champions
1015,2024-12-26,2021-10-20,16,26805.11,3936.72,Home Office,Central,5,0,5,4,4,544,Champions
1016,2024-03-28,2024-03-28,1,1518.0,427.59,Home Office,West,278,39,1,1,1,111,Lost
1017,2022-09-16,2021-04-23,3,15989.14,3792.06,Small Business,Central,837,119,1,1,3,113,Lost
1018,2024-11-15,2021-02-26,9,24585.26,4777.77,Small Business,Central,46,6,3,3,3,333,Promising
1019,2024-01-24,2021-02-11,13,37630.66,8942.48,Corporate,East,342,48,1,3,4,134,At Risk
1020,2024-11-09,2021-10-27,15,19275.7,5010.77,Consumer,West,52,7,3,3,3,333,Promising
1021,2022-12-15,2021-11-03,2,1813.76,582.69,Home Office,South,747,106,1,1,1,111,Lost
1022,2024-04-09,2021-06-24,10,29892.93,6038.93,Small Business,Central,266,38,2,3,4,234,At Risk
1023,2024-12-04,2021-12-13,2,855.22,305.7,Consumer,West,27,3,4,1,1,411,New Customers
1024,2024-12-04,2021-02-21,42,108394.55,25500.9,Corporate,West,27,3,4,5,5,455,Champions
1025,2024-02-11,2021-07-18,9,34961.94,10418.5,Corporate,East,324,46,1,3,4,134,At Risk
1026,2024-09-07,2022-09-15,4,3883.4900000000002,1275.6000000000001,Consumer,East,115,16,2,2,1,221,Lost
1028,2023-01-17,2023-01-17,1,311.02,132.92,Consumer,South,714,102,1,1,1,111,Lost
1029,2024-12-09,2021-01-13,21,42425.409999999996,9607.16,Home Office,East,22,3,4,4,4,444,Champions
1030,2024-11-27,2021-05-24,31,67125.59,16599.09,Home Office,South,34,4,3,4,5,345,Loyal Customers
1031,2024-12-21,2022-04-07,13,20463.05,6094.39,Home Office,East,10,1,5,3,3,533,Potential Loyalists
1032,2021-01-26,2021-01-26,1,2851.4300000000003,1051.04,Corporate,West,1435,205,1,1,1,111,Lost
1033,2024-11-21,2021-02-23,34,22726.32,5124.72,Consumer,West,40,5,3,5,3,353,Promising
1034,2023-07-18,2021-09-29,3,16226.24,3520.5299999999997,Home Office,West,532,76,1,1,3,113,Lost
1035,2024-04-25,2021-07-05,8,7270.42,2005.21,Home Office,South,250,35,2,2,2,222,Lost
1036,2024-12-29,2021-05-01,41,94652.45,24822.96,Corporate,South,2,0,5,5,5,555,Champions
1037,2024-03-12,2021-01-08,6,8980.41,2951.0499999999997,Small Business,South,294,42,1,2,2,122,Lost
1038,2024-07-11,2021-05-14,7,8340.9,1948.9,Consumer,East,173,24,2,2,2,222,Lost
1039,2021-11-18,2021-11-18,1,5660.6,1429.75,Small Business,South,1139,162,1,1,2,112,Lost
1040,2024-12-15,2021-03-31,26,34105.97,8948.81,Consumer,East,16,2,4,4,4,444,Champions
1041,2024-06-21,2021-01-10,4,1678.87,621.79,Consumer,South,193,27,2,2,1,221,Lost
1042,2024-10-23,2021-07-19,9,18569.88,5517.24,Corporate,West,69,9,3,3,3,333,Promising
1043,2024-09-04,2021-01-14,8,7403.070000000001,1614.79,Consumer,West,118,16,2,2,2,222,Lost
1044,2024-11-11,2021-07-22,17,26790.47,5975.37,Consumer,East,50,7,3,4,4,344,Loyal Customers
1045,2024-11-25,2021-01-10,7,5518.95,1398.77,Consumer,East,36,5,3,2,2,322,Hibernating
1046,2024-08-28,2021-09-23,14,38503.51,7378.1900000000005,Corporate,East,125,17,2,3,4,234,At Risk
1047,2024-08-26,2021-04-10,35,42321.3,10512.37,Home Office,South,127,18,2,5,4,254,Can't Lose
1048,2024-12-23,2021-09-08,14,17045.69,4609.08,Consumer,South,8,1,5,3,3,533,Potential Loyalists
1049,2024-08-08,2021-02-19,9,8844.74,2145.18,Home Office,South,145,20,2,3,2,232,Lost
1050,2023-02-22,2023-02-22,1,2098.27,749.94,Home Office,East,678,96,1,1,1,111,Lost
1051,2023-11-01,2022-02-05,2,993.57,365.63,Consumer,Central,426,60,1,1,1,111,Lost
1052,2024-06-26,2021-04-15,5,7042.11,2262.67,Consumer,East,188,26,2,2,2,222,Lost
1054,2024-12-30,2021-01-23,47,99600.0,22865.7,Home Office,West,1,0,5,5,5,555,Champions
1055,2024-01-17,2024-01-17,1,6315.9,2286.02,Corporate,West,349,49,1,1,2,112,Lost
1056,2024-11-24,2021-07-19,14,15694.22,4450.58,Home Office,West,37,5,3,3,3,333,Promising
1057,2024-10-24,2021-07-06,6,15101.199999999999,4114.95,Consumer,East,68,9,3,2,3,323,Promising
1058,2024-01-10,2024-01-10,1,273.3,108.58000000000001,Consumer,West,356,50,1,1,1,111,Lost
1059,2024-02-21,2021-05-31,9,9300.37,2800.2,Home Office,Central,314,44,1,3,2,132,Lost
1061,2023-12-29,2021-07-02,3,6167.97,1612.93,Home Office,South,368,52,1,1,2,112,Lost
1062,2024-12-17,2021-01-12,60,158055.91,35700.62,Corporate,West,14,2,4,5,5,455,Champions
1063,2024-12-31,2021-01-09,42,53870.24,14389.46,Home Office,South,0,0,5,5,4,554,Champions
1064,2024-12-27,2021-01-02,51,146199.56,32678.32,Corporate,Central,4,0,5,5,5,555,Champions
1065,2024-12-14,2021-08-29,6,4348.01,1147.31,Consumer,Central,17,2,4,2,2,422,Promising
1066,2024-10-21,2021-05-02,6,810.6700000000001,177.48000000000002,Consumer,Central,71,10,3,2,1,321,Hibernating
1067,2024-10-01,2021-05-20,12,12733.45,3193.65,Consumer,South,91,13,2,3,3,233,At Risk
1068,2024-12-12,2021-03-22,21,22921.82,6280.099999999999,Home Office,Central,19,2,4,4,3,443,Potential Loyalists
1069,2023-08-01,2021-03-19,4,8065.27,1306.74,Consumer,West,518,74,1,2,2,122,Lost
1072,2024-12-27,2021-01-18,72,104230.99,21180.53,Consumer,East,4,0,5,5,5,555,Champions
1073,2024-12-21,2021-03-26,41,57761.3,17193.49,Home Office,East,10,1,5,5,4,554,Champions
1074,2024-08-07,2021-11-18,7,23635.86,3857.27,Consumer,East,146,20,2,2,3,223,Lost
1075,2024-12-25,2021-02-07,26,70512.27,12945.49,Small Business,West,6,0,5,4,5,545,Champions
1076,2023-12-16,2022-04-06,4,3441.58,851.71,Consumer,East,381,54,1,2,1,121,Lost
1077,2024-04-23,2021-06-22,7,4525.99,616.04,Home Office,Central,252,36,2,2,2,222,Lost
1078,2023-12-25,2022-10-18,3,16260.39,3526.94,Corporate,South,372,53,1,1,3,113,Lost
1079,2024-11-30,2021-04-27,34,30379.13,9450.86,Consumer,South,31,4,3,5,4,354,Loyal Customers
1080,2024-05-18,2021-06-04,3,6788.67,1447.57,Small Business,West,227,32,2,1,2,212,Lost
1081,2024-07-12,2021-01-14,8,23338.0,6136.91,Small Business,West,172,24,2,2,3,223,Lost
1082,2024-12-16,2021-01-06,95,216451.01,53312.48,Small Business,West,15,2,4,5,5,455,Champions
1084,2024-10-30,2021-09-25,2,2431.34,345.14,Consumer,Central,62,8,3,1,1,311,Hibernating
1085,2023-12-02,2022-10-31,2,2685.62,1022.46,Home Office,East,395,56,1,1,1,111,Lost
1086,2024-10-21,2022-03-14,13,16373.47,5767.41,Consumer,South,71,10,3,3,3,333,Promising
1087,2024-12-07,2021-06-07,7,8187.34,2774.13,Home Office,East,24,3,4,2,2,422,Promising
1088,2024-12-31,2021-04-02,52,121218.46,31580.84,Corporate,South,0,0,5,5,5,555,Champions
1089,2024-05-19,2022-11-26,3,5960.13,1770.27,Corporate,Central,226,32,2,1,2,212,Lost
1090,2024-11-22,2021-04-14,11,26195.71,5319.33,Home Office,East,39,5,3,3,3,333,Promising
1091,2023-10-21,2021-10-24,4,756.43,173.81,Home Office,Central,437,62,1,2,1,121,Lost
1092,2024-12-10,2021-05-11,22,23042.8,6800.58,Consumer,East,21,3,4,4,3,443,Potential Loyalists
1093,2024-12-03,2021-11-20,17,24023.05,6439.82,Consumer,South,28,4,4,4,3,443,Potential Loyalists
1094,2024-12-29,2021-04-12,21,40409.39,12053.19,Corporate,Central,2,0,5,4,4,544,Champions
1095,2024-07-18,2021-04-16,9,18312.37,5514.63,Corporate,East,166,23,2,3,3,233,At Risk
1096,2024-12-10,2021-07-04,19,22210.91,6925.1,Consumer,East,21,3,4,4,3,443,Potential Loyalists
1097,2024-12-08,2021-01-07,45,96343.99,25941.170000000002,Corporate,Central,23,3,4,5,5,455,Champions
1098,2024-11-10,2021-02-13,13,19134.73,1022.05,Home Office,West,51,7,3,3,3,333,Promising
1099,2024-11-12,2021-03-19,14,23162.57,6769.73,Home Office,South,49,7,3,3,3,333,Promising
1100,2024-12-23,2021-02-13,18,36903.43,9254.22,Corporate,Central,8,1,5,4,4,544,Champions
1101,2024-06-08,2021-05-07,3,2898.13,911.88,Consumer,Central,206,29,2,1,1,211,Lost
1102,2024-12-21,2021-11-12,7,6782.969999999999,2145.83,Consumer,West,10,1,5,2,2,522,Promising
1104,2024-12-29,2021-03-25,52,48355.07,12402.37,Consumer,South,2,0,5,5,4,554,Champions
1105,2024-11-15,2021-01-14,3,7092.7,1883.67,Corporate,East,46,6,3,1,2,312,Hibernating
1106,2024-02-12,2022-08-04,4,5424.15,650.0799999999999,Home Office,West,323,46,1,2,2,122,Lost
1107,2023-05-07,2023-05-07,1,163.18,59.99,Consumer,East,604,86,1,1,1,111,Lost
1108,2024-11-07,2021-04-12,16,18463.86,2740.89,Consumer,West,54,7,3,4,3,343,Promising
1109,2024-11-05,2021-09-23,18,22407.710000000003,5075.56,Consumer,Central,56,8,3,4,3,343,Promising
1110,2024-12-02,2023-08-16,3,15611.16,3858.2799999999997,Small Business,West,29,4,4,1,3,413,Potential Loyalists
1111,2024-12-14,2021-01-19,18,35235.58,10278.39,Corporate,West,17,2,4,4,4,444,Champions
1112,2024-11-02,2024-11-02,1,350.6,146.59,Consumer,West,59,8,3,1,1,311,Hibernating
1113,2024-12-31,2021-01-08,91,208154.77,50980.52,Small Business,East,0,0,5,5,5,555,Champions
1114,2024-12-10,2021-05-24,12,43366.72,9364.18,Corporate,East,21,3,4,3,4,434,Potential Loyalists
1115,2024-11-29,2021-02-04,22,77605.8,17828.21,Corporate,South,32,4,3,4,5,345,Loyal Customers
1116,2024-12-21,2021-02-06,12,38379.54,10340.56,Small Business,Central,10,1,5,3,4,534,Potential Loyalists
1117,2022-08-12,2022-08-12,1,130.93,42.13,Consumer,West,872,124,1,1,1,111,Lost
1118,2023-10-07,2022-06-03,4,7683.499999999999,1981.96,Consumer,South,451,64,1,2,2,122,Lost
1119,2024-12-09,2021-03-18,24,56655.52,12772.03,Corporate,East,22,3,4,4,4,444,Champions
1120,2024-02-08,2021-12-21,3,1408.21,339.33000000000004,Consumer,East,327,46,1,1,1,111,Lost
1121,2024-12-08,2023-04-16,2,1047.5900000000001,370.54,Home Office,East,23,3,4,1,1,411,New Customers
1122,2024-12-09,2021-07-26,10,8994.890000000001,2373.52,Consumer,South,22,3,4,3,2,432,Potential Loyalists
1123,2024-11-23,2021-08-28,19,25119.95,7293.34,Consumer,Central,38,5,3,4,3,343,Promising
1124,2024-12-29,2021-02-21,37,35776.55,11088.66,Consumer,Central,2,0,5,5,4,554,Champions
1125,2024-11-25,2021-04-17,30,84442.3,18381.4,Corporate,East,36,5,3,4,5,345,Loyal Customers
1126,2024-08-11,2021-02-21,13,22109.36,5243.59,Consumer,East,142,20,2,3,3,233,At Risk
1129,2024-12-13,2021-01-20,11,8489.23,1822.07,Consumer,South,18,2,4,3,2,432,Potential Loyalists
1130,2024-12-10,2021-01-19,20,39331.7,7188.97,Consumer,Central,21,3,4,4,4,444,Champions
1131,2024-11-07,2021-04-25,13,22722.94,4310.7699999999995,Consumer,West,54,7,3,3,3,333,Promising
1132,2021-12-04,2021-12-04,1,1498.71,584.49,Consumer,Central,1123,160,1,1,1,111,Lost
1133,2024-09-30,2021-11-04,7,4101.9400000000005,1170.47,Consumer,South,92,13,2,2,2,222,Lost
1134,2024-12-09,2021-02-02,43,98998.94,25216.68,Corporate,West,22,3,4,5,5,455,Champions
1135,2023-12-11,2021-05-24,8,5202.33,868.68,Consumer,Central,386,55,1,2,2,122,Lost
1136,2024-11-16,2021-03-26,36,73819.47,16024.91,Small Business,South,45,6,3,5,5,355,Loyal Customers
1137,2022-11-24,2022-11-24,1,2110.78,293.9,Small Business,East,768,109,1,1,1,111,Lost
1138,2024-11-20,2021-09-11,7,4764.78,1726.78,Consumer,South,41,5,3,2,2,322,Hibernating
1139,2023-12-17,2021-02-06,18,19870.02,4645.7300000000005,Consumer,East,380,54,1,4,3,143,At Risk
1140,2024-12-24,2021-03-27,48,72731.37,15481.83,Consumer,Central,7,1,5,5,5,555,Champions
1141,2024-11-04,2021-01-04,53,124457.21,33914.53,Corporate,South,57,8,3,5,5,355,Loyal Customers
1142,2024-11-24,2021-02-16,15,13911.83,3242.8500000000004,Consumer,Central,37,5,3,3,3,333,Promising
1143,2024-10-20,2021-06-27,8,11186.77,3295.88,Small Business,West,72,10,3,2,2,322,Hibernating
1144,2024-11-24,2021-04-10,16,20218.2,5274.75,Home Office,Central,37,5,3,4,3,343,Promising
1145,2023-03-26,2021-11-22,2,1572.74,506.42,Home Office,East,646,92,1,1,1,111,Lost
1146,2024-09-19,2021-12-08,8,12915.06,2476.0699999999997,Corporate,East,103,14,2,2,3,223,Lost
1147,2024-11-02,2021-01-26,27,78381.09,18869.8,Small Business,East,59,8,3,4,5,345,Loyal Customers
1148,2024-11-07,2021-03-16,13,14575.79,1720.39,Consumer,Central,54,7,3,3,3,333,Promising
1149,2024-12-18,2021-03-19,13,38925.35,11619.17,Corporate,West,13,1,4,3,4,434,Potential Loyalists
1150,2023-11-29,2023-11-29,1,2344.78,737.13,Consumer,East,398,56,1,1,1,111,Lost
1151,2024-10-02,2021-01-06,14,30166.45,8179.71,Small Business,South,90,12,2,3,4,234,At Risk
1152,2024-10-07,2021-09-03,25,46615.54,12714.73,Corporate,West,85,12,2,4,4,244,Can't Lose
1154,2024-08-11,2021-05-08,8,5287.16,1752.63,Consumer,West,142,20,2,2,2,222,Lost
1155,2024-12-19,2021-01-17,40,68145.89,18156.32,Small Business,East,12,1,4,5,5,455,Champions
1156,2024-12-25,2021-01-13,49,134215.82,33957.85,Corporate,Central,6,0,5,5,5,555,Champions
